job_id,job_title,date,company_name,country,country_code,region,coordinates,full_description,isco_3_digit,isco_3_digit_label,isco_4_digit,isco_4_digit_label,phd_context_valid,master_context_valid,phd_field,master_field,education_field_phd_clean,education_field_master_clean
NO3,Manufacturing Engineer,2025-10-22,KONGSBERG DEFENCE & AEROSPACE AS AVD KONGSBERG,Norway,NO,Norway,"(59.9139, 10.7522)","3. Missile & Space is a division of Kongsberg Defence & Aerospace. We develop, assemble, test, and deliver missiles for vessels, coastal artillery, helicopters, and fighter jets. We are experiencing positive growth which means more exciting and challenging projects. We are looking for several people for the position of Manufacturing Engineer. The department is rapidly developing to support growth in production, establishment of multiple production sites, and development of new products. Manufacturing Engineering is a key function to ensure a robust and efficient production flow with main tasks in product industrialization and production optimization. The department is also responsible for establishing a Centre of Excellence for missile assembly in KDA. Today the department consists of about 40 employees. As a Manufacturing Engineer in the department, you will be part of a good working environment, consisting of new hires and employees with many years of experience in the company. There is broad competence within the products assembled, production technology, and improvement tools (LEAN). If you like a challenging everyday life, have experience and qualities to further develop our production environment, you will fit in well with us! This you MUST have: Technical education within electrical or mechanical subjects, or other relevant background Experience and competence from a production environment (e.g. assembly, design, quality, or logistics) It is desirable that you have: Ability to work structured and goal-oriented, but also able to collaborate and communicate Positive attitude, takes initiative and keeps calm in a hectic everyday life Good computer skills, preferably with knowledge of CAD, PDM and ERP systems Good English skills Examples of work tasks: Develop and improve production processes, production documentation and work instructions Contribute to optimize product design for production (DFM) Handle and follow up production/product deviations Take responsibility for internal improvement projects (processes, layout, quality, etc.) Analyze and report production status (production and QA) We offer: Interesting and exciting work tasks in a high-tech environment Good career and development opportunities in an international company Competitive terms with good pension and insurance schemes Good welfare arrangements with own gym, cabin rental and much more The position requires that the candidate can be security cleared Candidates who apply for the position will be subject to background checks and assessment of these will be considered when selecting candidates. To be eligible for the position, you must be able to be security cleared and authorized, cf. the Security Act. We encourage all applicants to attach transcripts and grade reports from education. This will strengthen your application and give us the best possible basis for assessment. Applications are processed continuously! Link to application form: Apply here About the employer: Kongsberg Defence and Aerospace AS is an international supplier of defense and aerospace-related systems. Our products are in space and hundreds of meters below the sea surface. Our solutions and technology are used by Norwegian soldiers, who every day – at home and abroad – contribute to securing our safety. We can deliver this because we have more than 3000 dedicated and competent employees who together create solutions and products of world class. We have contributed to Norway's security for more than 200 years. Now we prepare to create security for the next 200.",214,Engineering Professionals (excluding Electrotechnology),2140.0,Unknown,,,,,,
NO4,Backend Engineer,2025-11-03,TISE AS AVD OSLO,Norway,NO,Norway,"(59.9139, 10.7522)","5. At Tise, our goal is to make the world favori’tise second hand by making it easy, fun and inspiring to sell and buy second hand through our marketplace. Sustainability is at our core, and we strive to use our voice and platform to help people make more sustainable choices every day. With over 4 million users and a passionate community of Tise’ers across the Nordics, we’ve experienced strong growth in recent years! 🌱 We have now become a part of the eBay family — one of the world’s largest and most established marketplaces. This marks the beginning of an exciting new chapter for Tise, bringing huge opportunities for growth, learning, and impact as we scale our product and technology faster than ever before. Backend Engineer 💚 The Tise team now counts over 100 people, the majority at our headquarters in Oslo. We're currently 30 engineers, split across Backend, Data/Machine Learning, Web, iOS, Android and a Growth team. We’re now looking for a Backend Engineer to help take Tise to the next level 🚀 As a backend engineer at Tise you’ll build and expand APIs and services, and work with the rest of the team to develop intelligent and inspiring product capabilities. You’ll help shape some of the most important technical decisions in the company, collaborating closely with other engineers, designers, and product managers to build delightful user experiences. At Tise, engineers rarely work on the same thing for long, we take on a wide range of challenges across the company. From powering search and recommendations and streamlining shipping and payments, to building tools that support our internal teams. Everything we do aims to make sustainable living easy and fun. As a Backend Engineer, you’ll primarily work with TypeScript to build our Node.js-based services, using Elasticsearch and MongoDB. You’ll also contribute to our Python services backed by PostgreSQL, and help improve our testing and deployment workflows with GitHub Actions and AWS. The position is a full-time permanent role based at our headquarters in Oslo, and you will report to the Engineering Manager. 🌱 Responsibilities: Design, build, and maintain APIs, services, and systems across the product Debug production issues across services and multiple levels of the stack Work with the other engineers and designers to build new features at scale Help improve engineering standards, tooling, and processes Work closely with eBay colleagues to ensure Tise is safe and scalable 🏓 We are looking for someone who: Has 3+ years experience as a developer, preferably building backend services Enjoys a dynamic work day and can easily adapt to changing priorities Structure and complete tasks independently, communicate assumptions, and seek clarification from partners to ensure alignment Is team-focused, productive, contributes ideas, welcomes input, and helps refine solutions together Offer mentorship to junior developers, fostering a culture of quality coding, continuous learning, and collaboration Practices continuous integration, and translate product designs into high-quality, well-tested code Is fluent in English, both written and spoken Can work at least 3 days a week from the Oslo office 💚 What we offer: Work with a highly dedicated team of in-house developers A healthy work-life balance. We work for ourselves and our users, not corporate clients Work on bringing one of Norway's most used apps into the world with eBay A possibility to help on the way to a more sustainable planet through engaging young people everywhere in buying second hand Competitive compensation package, flexible working hours, and an inspiring team environment A colorful, social, and fun office in the heart of Oslo If this sounds interesting, don't hesitate to reach out and apply by sending in your CV and a motivational letter (in English). We will be inviting candidates for interviews continuously! ⭐ ️ Are you curious about the culture in Tise and who the Tisees are? Check out our instagram profile where we share pictures from the day to day life in Tise. https://www.instagram.com/tiseteam/ At Tise, we’re proud to be a diverse team representing several nationalities, with English as our working language. We believe that diversity strengthens our work and that’s why we encourage all qualified candidates to apply - regardless of age, gender, disability, religion, ethnic background, or gaps in your CV. Application deadline: November 9th About the employer: At Tise, we’re on a mission to inspire people to make more sustainable choices in their everyday lives – in a simple and fun way. Our platform is designed to make it easy, enjoyable, and inspiring to buy and sell secondhand. With over 4 million users and a passionate community of Tise’ers across the Nordics, we’ve experienced strong growth in recent years! 🌱",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
NO5,Platform Engineering Lead - Bislab,2025-11-03,BISLAB AS,Norway,NO,Norway,"(59.9139, 10.7522)","1. Platform Engineering Lead - Bislab We're hiring someone to lead and own platform engineering at Bislab. A dozen engineers building across Europe. Your job: Create infrastructure and tooling that removes friction without compromising security or scalability. Greenfield work, first principles thinking, strong team. Bislab is a fast-growing software company, disrupting the credit risk market through intelligent, API-first products for organizations with complex needs. We have global ambitions and are looking for an exceptional Platform Engineering Lead to join us on this journey and help us scale. Why join Bislab? Full ownership of our platform: You'll have end-to-end responsibility for the infrastructure that powers Bislab's products --- from Terraform and cloud architecture (AWS & Azure) to developer experience. This is a unique opportunity to define and scale our platform globally. Exciting technical challenges: You'll create platform products that enable our lean teams to outpace competitors with 10x the number of engineers. Work closely with our developers to identify and eliminate friction, turning repetitive tasks into automated solutions. Whether it's self-service infrastructure, AI-powered tooling, or intelligent automation, you'll build whatever multiplies our team's impact. Real influence and impact: As a core member of our engineering leadership team, you'll shape platform strategy, set standards, and build the foundation for global expansion. An engaging work environment: Join a dedicated team where creativity, innovation, and collaboration are highly valued. We make decisions based on insight and data. Responsibilities As Platform Engineering Lead, you will: Take full ownership of Bislab's developer platform and infrastructure. Design, build and operate secure, scalable cloud infrastructure using IaC on AWS and Azure. Drive performance optimization and reliability improvements across the platform. Elevate the developer experience (DevEx) by improving CI/CD, tooling, automation, and workflows. Collaborate closely with product and engineering teams to support rapid scaling and global rollout. Set technical standards and lead by example, ensuring platform excellence as we grow -- eventually building a platform team. Leverage AI and automation to eliminate toil -- from intelligent monitoring that self-heals to AI-assisted infrastructure development and troubleshooting. Requirements Has solid experience in platform, infrastructure, or DevOps engineering, ideally in a cloud-native environment. Is motivated by end-to-end ownership and wants to shape the platform strategy of a scaling company. Has hands-on experience with Terraform, AWS and/or Azure, and performance optimization at scale. Enjoys building great developer experiences --- streamlining workflows and empowering teams. Is excited about using AI tools (Copilot, Claude, etc.) to accelerate platform development and sees AI as a force multiplier for platform engineering. About the employer: Bislab is on a mission to build a scalable, global software company that challenges traditional risk modeling. We're growing fast, and we believe a small, senior team can outperform large, slow-moving competitors through focus and quality. If you want to build meaningful systems with real impact -- and work with people who care deeply about both tech and outcomes -- we'd love to hear from you. Application@yourheadway.no",251,Software and Applications Developers and Analysts,2510.0,Unknown,,,,,,
NO6,Senior Mechanical & Structural Engineering roles,2024-11-21,ADVELA AS,Norway,NO,Norway,"(59.9139, 10.7522)","2. On behalf of our customer we are looking for skilled Senior Structural Design Engineers. The company delivers state-of-the-technology for gas and fume treatment to reduce emissions and recycle valuable material for the production of primary aluminium. As a Sr Structural Design Engineer, some of your major responsibilities will be to: Perform calculations for structural steel, filters, ducts and stairs & walkways. Perform calculations of foundation loads. Perform design work by building 3D models and create detailed drawings. We hope you are a dedicated, positive person with solid knowledge of the relevant software and equipment knowledge. We are offering you an exciting opportunity to become a valuable member of the technical team with high level of competence. You will make a difference in a company experiencing growth. Furthermore, you will also positively contribute to deliveries of environmental control solutions. Contact us for more information about the position in question. Contact details: Venche Asp - Manager & Specialist Recruiter Mail: va@advela.no About the employer: Advela delivers tailored services within business consultancy, such as Manager and Specialist recruitment and sustainability. We are passionate about making a difference in the green shift. Our slogan and vision is to be ""Your partner for innovation and good choices""",214,Engineering Professionals (excluding Electrotechnology),2140.0,Unknown,,,,,,
NO7,"Electro-Mechanical Technician – Industrial Maintenance (Os, Norway)",2025-11-18,SAFE BEMANNING AS,Norway,NO,Norway,"(59.9139, 10.7522)","2. For one of our clients located in Os (outside Bergen), we are looking for a hands-on electro-mechanical technician to join their industrial team. This is a varied role combining mechanical, electrical and hydraulic work — perfect for someone who enjoys problem-solving and technical challenges in a production environment. Main responsibilities: Service and maintenance of industrial machinery, heavy vehicles and lifting equipment Troubleshooting of mechanical, electrical and pneumatic systems Installation and adjustment of components and sensors Preventive maintenance and general workshop tasks Assisting with repairs and upgrades in cooperation with the production team We are looking for someone who has: Background as industrial mechanic, auto electrician, car body repairer, or similar Knowledge of hydraulics and pneumatics Ability to read technical drawings and schematics Basic electrical understanding Good level of English communication Independent, solution-oriented and reliable attitude Work conditions: Location: Os, outside Bergen Regular day shift Long-term position with potential for permanent employment Competitive salary based on qualifications We offer: Stable job in a growing and innovative company Varied workdays with both mechanical and electrical tasks Training and support from experienced colleagues Help with accommodation and practical arrangements for relocation if needed Interested? Apply today! For questions about the position, contact Anna Bilska at anna.bilska@safebemanning.no or +47 463 61 676. Would you like me to make a About the employer: Safe Bemanning AS is a company specialized in staffing within Construction and Industry. We are focused on providing our employees with good and stable working conditions with great emphasis on safety, as well as delivering top service for our customers. Our vision is to become a local, long-term, and visible staffing partner in the Construction and Industry market. If you are a candidate looking for new opportunities, or a customer who needs the right employee, contact us for a pleasant conversation.",741,Electrical Equipment Installers and Repairers,7410.0,Unknown,,,,,,
NO8,Become a part of our engineering team,2025-11-17,UPTIME INTERNATIONAL AS AVD. AVALDSNES,Norway,NO,Norway,"(59.9139, 10.7522)","4. We are experiencing positive market development and are looking for a new employee for our engineering team. You will work on developing hydraulic and mechanical solutions for our products, in collaboration with the departments for electrical, automation, and design, throughout the entire project from sales and development to delivery and installation. Tasks: Develop and follow up hydraulic and mechanical solutions Follow up subcontractors and participate in system startups Troubleshooting and support to service engineers Assist with offers and documentation Participate in commissioning of new installations Qualifications: Bachelor or master in mechanical engineering, or equivalent education Minimum 2 years experience Interest in new technology and challenges Independent, solution-oriented and cooperative Norwegian and English, written and spoken We offer: Varied and challenging tasks Good working environment and flexible working hours Competitive terms Social activities and corporate sports teams Does this sound like something for you? Submit your CV, or call us at Level Personal for a non-binding conversation: Kjersti Tveito Veim, phone 4004 5001 Applications will be reviewed continuously About the employer: Uptime International AS is a leading supplier of logistics solutions for offshore wind and oil/gas industries. We work together with our customers to increase efficiency through safe and reliable access, focusing on sustainability and digital solutions to further improve operations and reduce emissions. In 2022 we developed an intelligent control system with digital applications and an autonomous mobile robot for cargo handling. The workplace will be at our modern facility in Husøy, Karmøy.",214,Engineering Professionals (excluding Electrotechnology),2140.0,Unknown,,"new installations Qualifications: Bachelor or master in mechanical engineering, or equivalent education Minimum 2 years",,"mechanical engineering, or equivalent education Minimum",,"mechanical engineering, or equivalent education Minimum"
NO9,Electrical installer/Electrician.,2025-10-28,LEGEMYRANE 4 AS,Norway,NO,Norway,"(59.9139, 10.7522)","We are looking for a motivated person who can lead, control and participate in carrying out and can perform maintenance at our industrial facility for seafood production. You can combine this job with another job, flexible part-time is an option that can be considered. What we are looking for Certificate as Electrician Gr.L. and certificate as Installer. Advantage with multiple certificates in electrical engineering. 3 years of relevant practical experience. Can work independently and has good knowledge of laws and standards. Ability to plan, lead, supervise, control and motivate employees. Is solution-oriented and likes to collaborate. Has generally good IT skills. Applicant must have education, a trade certificate and relevant education that qualifies for work related to electrical installations and electrical equipment in accordance with the ""Regulations on Electrical Enterprises §6 and §7"". Foreign applicants MUST have an existing Approval for Electrical Professionals from DSB for electrical work in Norway in accordance with the ""Regulations on Electrical Enterprises §6, §7 and §11"". (No need to apply if you do not have the Norwegian DSB approved certificates). Work tasks The electrician will be given professional responsibility for the operation and maintenance of the employer's own low-voltage systems (or small, simple high-voltage systems) in the company. This involves responsibility for design, execution, documentation and guidance and control of employees. We offer Flexible working hours Salary will be agreed upon About the employer: We are a real estate company that operates a seafood factory.",741,Electrical Equipment Installers and Repairers,7410.0,Unknown,,,,,,
NO10,Experienced electrical engineer wanted at SLB Capturi,2025-11-17,SLB CAPTURI NORWAY AS,Norway,NO,Norway,"(59.9139, 10.7522)","For the complete job advertisement, see the advertisement at finn.no: https://www.finn.no/436826383 .",215,Electrotechnology Engineers,2150.0,Unknown,,,,,,
NO11,Electrical/Heat Trace Engineer,2025-11-11,EURORESSURS AS AVD SANDNES,Norway,NO,Norway,"(59.9139, 10.7522)","Electrical/Heat Trace Engineer 📍 Location: Asker About the role We are looking for an experienced Electrical/Heat Trace Engineer to join our team! In this role, you will be responsible for the design, calculation, and follow-up of electrical heat trace systems for onshore and offshore facilities. You will ensure that all heat tracing solutions are technically sound, compliant with relevant standards, and aligned with project standards. Key responsibilities Calculate, select, and design heat trace cable systems according to project specifications. Review and follow up on heat trace demands based on P&IDs and engineering documentation. Maintain and update the heat trace engineering register and related documentation. Participate in interdisciplinary coordination meetings to ensure alignment across disciplines. Interface with fabrication and engineering teams to support installation and commissioning activities. Ensure compliance with NORSOK, ATEX, PTIL, IEC, and other applicable standards. Qualifications and experience Bachelor’s degree or Technical College education in electrical engineering or related field. Minimum of 12 years of relevant experience with onshore and/or offshore facilities. Minimum of 5 years of experience in the design and calculation of electrical heat-trace systems for offshore projects. Valid FSE certificate with first aid. Valid EX certificate. Proficiency with AVEVA E3D and Navisworks. Solid understanding of relevant electrical and heat trace design standards. P.S.: Working at euroRessurs gives you the possibility of joining exciting projects in areas that really fit your career growth and personal goals! To find out more, please apply! We are happy to explore how we can collaborate together 🙂 About the employer: null",215,Electrotechnology Engineers,2150.0,Unknown,,,,,,
NO12,Electrical Engineer High Voltage,2025-06-17,EURORESSURS AS AVD SANDNES,Norway,NO,Norway,"(59.9139, 10.7522)","1. Overview: We're looking for a highly experienced and dedicated Senior Electrical Engineer to join our team. This pivotal role involves leading the design and specification of comprehensive electrical system solutions for significant projects across their study, FEED, and detailed phases, with a focus on land cables, subsea cables, and HV equipment in both onshore and offshore substations. You'll be responsible for the Main Power Supply Package Specification, ensuring all requirements align with industry standards and project goals. Your expertise will be needed in managing high-voltage packages. If you're a proactive, systematic, and collaborative individual with experience in electrification and a deep understanding of relevant electrical standards, we encourage you to apply. Main Tasks: Design and specify electrical system solutions and strategies for projects during the study, FEED, and detailed phases. Collaborate closely with project and company representatives across disciplines. Responsible for the Main Power Supply Package Specification, detailing the technical and functional requirements for high- and low-voltage suppliers to ensure compliance with industry standards, safety regulations, and project needs. Manage high-voltage packages, including transformers, gas-insulated switchgear (GIS), and variable speed drives (VSD), from development through execution. This includes detailed engineering, fabrication, logistics, installation, contract management, and final handover to operations. Follow up electrical system calculations, analyses and assessments. Qualifications: EX: Basic EX course. 6-8 hours online, or 22.5 in the classroom. FSE: with first aid. Minimum of 10 years of experience in Electrical Engineering from Norwegian continental shelf projects. Experience with high-voltage packages such as transformers, gas-insulated switchgear (GIS), and variable speed drives (VSD). Solid understanding of electrical system analysis and transmission systems. Experience from offshore electrification projects. Experience and deep knowledge of electrical design according to relevant standards such as NORSOK, ATEX, PTIL, ISO, DNV and IEC. Efficient communicator in English, both orally and in writing. Ready to make an impact? We invite you to submit your application! Employer: null",214,Engineering Professionals (excluding Electrotechnology),2140.0,Unknown,,,,,,
NO13,Automation technician wanted in southern Norway,2025-11-18,WORKNORDIC GROUP AB,Norway,NO,Oslo,"(59.9139, 10.7522)","2. We are now looking for a senior automation technician with broad experience in industrial automation. You will be an important part of a technically strong team in an international group that delivers components to the automotive industry worldwide. We at WorkNorway are responsible for the recruitment. We are looking for someone who wants to move and establish themselves long-term in Norway. Our customer is a well-known global player within vehicle technology with advanced systems and high quality requirements. Here you get a stable employer, challenging technology, a good working environment, and great opportunities to develop. Tasks: Troubleshooting, improvement and maintenance of automated production lines PLC programming and adjustments Working with both newer and older control systems Robot programming and optimization Maintenance and operation of CNC machines Shift work and some weekend standby as needed You will work closely with mechanics, technicians, and production teams and play an important role in ensuring stable operation and high availability. Technology you will work with: PLC control systems: Siemens TIA (newer cells) Mitsubishi (older facilities) Robots: Fanuc ABB CNC machines: Okuma Chiron SW Makino Grob We are looking for someone who has: At least 5 years experience, preferably 10+ years, in automation Strong skills in troubleshooting and control systems Experience with robots and CNC machines Ability to work shifts: 06:00–14:00 (day), 14:00–22:00 (evening, about every 4–5 weeks) Possibility to participate in voluntary weekend duty Good cooperation skills and willingness for long-term commitment Driving license class B Working hours and conditions: Shift schedule according to plan Possibility for weekend standby (compensation provided) Permanent employment with our customer after the initial period WorkNorway assists with accommodation during the start Long-term establishment in Norway is the goal We offer a competitive salary, help with accommodation and assistance with settling in Norway Work location: Hvittingfoss, Norway, south of Oslo Start: Immediate, or as agreed We interview and hire continuously for this position. If you recognize yourself in the job description above, we want to get in touch with you as soon as possible. Warm welcome with your application!",351,Information and Communications Technology Operations and User Support Technicians,3510.0,Unknown,,,,,,
NO14,Automation / Senior Engineer,2025-06-17,EURORESSURS AS AVD SANDNES,Norway,NO,Norway,"(59.9139, 10.7522)","5. Overview: We're looking for a skilled and experienced Automation / Senior Engineer to join our team for an exciting project. In this role, you will be key to designing, integrating, and following up on critical safety and automation systems. You will develop detailed SAS Safety system designs, ensuring they align with project requirements and seamlessly integrate with existing plant infrastructure. This position involves close collaboration with other disciplines, contractors, suppliers, and clients. If you're a proactive problem-solver with a background in automation engineering and SIS system design, and you thrive in a collaborative, multicultural environment, we'd love to hear from you! Main Tasks: System Design, interface, and follow-up of ESD, PSD and F&G System as appointed by automation team lead. Develop SAS Safety system design according to project needs. Design and specify SIS solutions that are aligned with existing plant, for integration of SIS systems. Specification of Global SIS system design through contractual interfaces. Participation in multidiscipline reviews. Ensure that vendor and engineering information needed for progress of the work is identified and communicated to the project. Interface to other disciplines, contractors, suppliers and client. Offshore survey may be required. Qualifications: Minimum 8 years’ experience from automation engineering in green field projects. Minimum 5 years’ experience from automation and SIS system design, including experience with brownfield modifications on a SIS system. Experience in automation design and networks according to relevant standards such as NORSOK, ATEX, PTIL, and IEC. FSE-course. Ex-course. Efficient communicator in English - both orally and in writing. If you're excited by this opportunity, we encourage you to apply! Employer: null",214,Engineering Professionals (excluding Electrotechnology),2140.0,Unknown,,,,,,
NO15,Work Preparation Engineer - EIT - LV/Automation,2025-11-07,EURORESSURS AS AVD SANDNES,Norway,NO,Norway,"(59.9139, 10.7522)","2. Work Preparation Engineer – EIT (LV/Automation) 📍 Location: Ørskog About the role We are looking for an experienced Work Preparation Engineer with a background in EIT (Low Voltage/Automation) to support ongoing construction and installation activities in Ørskog. You will play a key role in preparing, coordinating, and following up work packages to ensure safe and efficient execution in line with project standards and HSSE standards. Key responsibilities Prepare and manage work packs for installation activities in Pims. Collaborate closely with contractors, providing technical support and discipline input. Contribute actively to HSSE, quality, and productivity initiatives across the project. Assess and address safety issues related to execution, including Safe Job Analyses (SJA). Apply multidisciplinary thinking in decision-making, following the project execution model. Review material needs, check availability, and ensure readiness for construction. Qualifications Vocational education with a trade certificate and minimum of 5 years of relevant experience, or 10 years of experience from the petroleum industry. Solid construction and installation experience, preferably from EIT systems. Good knowledge of MC and construction processes. Proficiency in Pims CMS or similar systems. Excellent communication skills in Norwegian and English, both spoken and written. P.S.: Working at euroRessurs gives you the possibility of joining exciting projects in areas that really fit your career growth and personal goals! To find out more, please apply! We are happy to explore how we can collaborate together 🙂 About the employer: null",132,"Manufacturing, Mining, Construction and Distribution Managers",1320.0,Unknown,,,,,,
NO16,Operations Manager Unmanned Aerial Systems,2025-11-10,FORSVARETS FORSKNINGSINSTITUTT AVD KJELLER,Norway,NO,Norway,"(59.9139, 10.7522)","4. FFI conducts applied research and development so that Norway can have an effective and relevant defense, a safe society, and a competitive defense industry. FFI's main focus and activity are operations and research that promote the Armed Forces' operational capability. UAS (Unmanned Aerial Systems) play an increasingly important role in modern military operations. The Armed Forces need a wide range of drones – from precision-guided weapons to drone swarms and platforms that cooperate with surveillance and reconnaissance drones. To strengthen our ability to deliver in the UAS area, including testing and design of UAS, we are now seeking an advisor/senior advisor who will help elevate FFI's UAS activity. In this position, you will hold the key role as ""Head of operations UAS."" Through your work, you will be placed in one of FFI's research environments and work closely with various research fields, and you will be FFI's contact point for UAS activity. You will be responsible for leading and facilitating UAS experiments and approving activities in accordance with regulatory requirements and internal guidelines, as well as assessing the risk profile of activities. You will play an important role as a sparring partner and professional advisor for FFI employees, the defense sector, and authorities related to UAS. You will also be able to contribute to ensuring that FFI projects carry out their UAS operations and contribute with practical implementation of activities. This is a newly created position at FFI, so the right candidate can help shape the position based on their knowledge and experience. Work tasks We are looking for someone who wants to combine practical field testing with an advisory role. Your work tasks include, among others: being the contact point for all UAS activities at FFI being the contact point towards the defense sector and authorities being an advisory and operational resource for the UAS subject area assisting in quality control of UAS activities, and assisting in handling deviations and incidents related to UAS preparing necessary governing documents for the UAS area and other administrative tasks to meet regulatory requirements Work tasks and areas of responsibility may change over time based on strategic focus areas, interest and the institute's needs. Tasks may also depend on the candidate's competence and experience. Qualifications You must have relevant completed education at master's level. Preferably within drone technology, engineering education from the military (or equivalent). Alternatively, completed bachelor's degree with some years of experience. Long relevant experience can compensate for some missing formal education relevant experience with UAS activity and operations you must have a class B driver's license good communication skills, written and oral in Norwegian and English. Our working language is Norwegian. Applicants must be able to obtain security clearance and authorization at the level Confidential/NATO Secret. You can read more about security clearance at ffi.no It is an advantage to have good technical understanding of drones and drone operations good knowledge of regulations for UAS (civil and/or military) military UAS certification Personal qualities We are looking for someone who is good at collaborating, as well as establishing trust and relationships. In addition to being reliable and professionally engaged, we need you to be able to work in a structured and independent manner and demonstrate execution skills. Personal suitability will be emphasized. We want a diverse work environment and encourage all qualified candidates to apply, regardless of age, gender and background, CV gaps or need for physical accommodation. FFI wants more women in these types of positions, so women are encouraged to apply. Recent graduates are also encouraged to apply. We offer At FFI you get exciting work tasks in a multidisciplinary and development-oriented environment. We have flexible working hours, paid lunch breaks, summer time, free parking, opportunities for home office, corporate sports team, subsidy scheme for training at gyms, and other social offers. As an employee at FFI, you become a member of the Norwegian Public Service Pension Fund, which offers loan, insurance and pension schemes. The salary at FFI follows the State salary regulation and is calculated based on relevant level and length of education and experience. Two percent pension contribution is deducted to the Norwegian Public Service Pension Fund. For more information about the position, please contact Research Leader Rikke Amilde Seehuus at 41 41 68 45. Send electronic application, attached copies of diplomas from secondary and higher education, as well as certificates from relevant work experience, by November 21, 2025. Contact information Rikke Amilde Seehuus, Research Leader, 41416845, rikke-amilde.seehuus@ffi.no Workplace Instituttvn 20 2007 Kjeller Key information: Employer: Norwegian Defence Research Establishment Reference number: 5035671476 Position percentage: 100% Permanent Application deadline: 21.11.2025 About the employer: The Norwegian Defence Research Establishment (FFI) is one of the country's leading competence environments in technology. FFI is a civilian research institution directly under the Ministry of Defence. The organization has approx. 850 employees, of which around 600 are researchers and engineers who develop technology and knowledge to enable Norway to have a modern and effective defense. The institute is interdisciplinary and covers subjects such as physics, computer science, communication technology, cybernetics, applied mathematics, electronics, chemistry, biology, medicine, political science and economics. The institute is located at Kjeller near Lillestrøm and Karljohansvern in Horten.",133,Information and Communications Technology Services Managers,1330.0,Unknown,,,,,,
